year,pid,age,sex,marstat,educ,inctot,k6sum,outcome,label_outcome,label_sex,label_education
2021,101,57,1,40,109,26760,12,0,No,Male,Grade 6
2021,102,27,2,50,400,17000,5,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,103,31,1,50,400,60000,13,1,Yes,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,36,1,10,400,61217,2,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,57,2,50,301,143120,0,0,No,Female,"Some college, no degree"
2021,101,61,2,30,504,40000,0,0,No,Female,Other degree
2021,101,62,2,30,301,35000,1,0,No,Female,"Some college, no degree"
2021,101,48,1,10,400,104887,2,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,102,47,2,10,400,78000,5,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,103,21,2,50,301,16250,10,0,No,Female,"Some college, no degree"
2021,104,19,2,50,115,20800,0,0,No,Female,Grade 11
2021,101,54,2,10,400,67733,4,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,102,55,1,10,400,156473,0,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,71,1,10,201,23284,0,0,No,Male,High school graduate
2021,102,70,2,10,301,19500,0,0,No,Female,"Some college, no degree"
2021,101,68,2,10,501,161355,1,0,No,Female,"Master's degree (MA,MS,Med,MBA)"
2021,102,69,1,10,301,41968,2,0,No,Male,"Some college, no degree"
2021,101,45,1,40,202,42000,1,0,No,Male,GED or equivalent
2021,102,40,2,40,400,17800,17,1,Yes,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,47,2,10,501,149237,2,0,No,Female,"Master's degree (MA,MS,Med,MBA)"
2021,103,20,1,50,301,10000,7,0,No,Male,"Some college, no degree"
2021,101,78,2,20,501,10350,0,0,No,Female,"Master's degree (MA,MS,Med,MBA)"
2021,101,77,1,10,501,82072,3,0,No,Male,"Master's degree (MA,MS,Med,MBA)"
2021,102,67,2,10,400,81587,2,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,70,1,20,501,44050,3,0,No,Male,"Master's degree (MA,MS,Med,MBA)"
2021,101,64,1,50,202,6000,0,0,No,Male,GED or equivalent
2021,101,69,1,30,201,25041,14,1,Yes,Male,High school graduate
2021,101,55,1,10,501,137500,1,0,No,Male,"Master's degree (MA,MS,Med,MBA)"
2021,101,59,1,20,202,14566,12,0,No,Male,GED or equivalent
2021,102,57,2,30,201,9660,19,1,Yes,Female,High school graduate
2021,101,27,1,50,201,35000,0,0,No,Male,High school graduate
2021,102,24,2,50,201,36000,2,0,No,Female,High school graduate
2021,102,67,2,10,400,67712,1,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,103,26,1,50,400,154968,4,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,67,2,30,201,95885,4,0,No,Female,High school graduate
2021,101,42,2,10,400,45000,0,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,102,43,1,10,400,45000,0,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,85,2,20,400,50800,0,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,74,2,20,202,8880,0,0,No,Female,GED or equivalent
2021,101,54,2,10,201,92493,2,0,No,Female,High school graduate
2021,102,56,1,10,201,11007,8,0,No,Male,High school graduate
2021,101,20,2,50,201,16524,1,0,No,Female,High school graduate
2021,101,33,1,50,504,94900,1,0,No,Male,Other degree
2021,101,41,1,10,400,99826,3,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,102,82,1,10,501,9000,7,0,No,Male,"Master's degree (MA,MS,Med,MBA)"
2021,103,79,2,10,400,9000,0,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,36,1,30,501,100000,3,0,No,Male,"Master's degree (MA,MS,Med,MBA)"
2021,102,34,2,30,301,3000,7,0,No,Female,"Some college, no degree"
2021,101,70,2,50,301,43939,0,0,No,Female,"Some college, no degree"
2021,101,63,2,50,400,19000,8,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,77,2,20,201,42948,12,0,No,Female,High school graduate
2021,101,33,2,10,400,41667,2,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,65,2,50,501,100000,1,0,No,Female,"Master's degree (MA,MS,Med,MBA)"
2021,101,59,1,50,501,2500,6,0,No,Male,"Master's degree (MA,MS,Med,MBA)"
2021,101,57,1,30,201,21000,1,0,No,Male,High school graduate
2021,101,67,1,10,201,16416,0,0,No,Male,High school graduate
2021,102,66,2,10,400,16416,0,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,40,2,50,503,98000,7,0,No,Female,"Doctoral degree (PhD, EdD)"
2021,101,67,2,20,202,26184,13,1,Yes,Female,GED or equivalent
2021,101,70,2,20,400,30379,1,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,55,2,30,201,70000,12,0,No,Female,High school graduate
2021,102,19,2,50,201,1000,11,0,No,Female,High school graduate
2021,101,67,2,20,115,7200,0,0,No,Female,Grade 11
2021,102,52,1,20,202,14976,7,0,No,Male,GED or equivalent
2021,101,58,2,30,503,52763,5,0,No,Female,"Doctoral degree (PhD, EdD)"
2021,101,25,2,50,400,50020,4,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,36,1,50,503,72000,4,0,No,Male,"Doctoral degree (PhD, EdD)"
2021,101,68,2,10,400,136108,1,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,102,71,1,10,501,135133,2,0,No,Male,"Master's degree (MA,MS,Med,MBA)"
2021,101,62,1,30,201,73106,0,0,No,Male,High school graduate
2021,101,77,2,30,202,39200,0,0,No,Female,GED or equivalent
2021,101,23,1,50,400,2000,1,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,102,49,2,10,301,60000,0,0,No,Female,"Some college, no degree"
2021,103,55,1,10,301,50000,0,0,No,Male,"Some college, no degree"
2021,104,25,2,50,301,60000,0,0,No,Female,"Some college, no degree"
2021,101,32,2,30,501,74645,8,0,No,Female,"Master's degree (MA,MS,Med,MBA)"
2021,101,40,2,50,301,43742,1,0,No,Female,"Some college, no degree"
2021,102,24,2,50,301,6000,2,0,No,Female,"Some college, no degree"
2021,103,21,1,50,301,8000,2,0,No,Male,"Some college, no degree"
2021,101,36,2,10,400,40124,7,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,102,29,1,10,201,16265,4,0,No,Male,High school graduate
2021,101,24,2,10,201,62664,5,0,No,Female,High school graduate
2021,102,29,1,10,201,55900,6,0,No,Male,High school graduate
2021,101,80,2,30,400,30000,17,1,Yes,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,33,1,10,400,13200,1,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,102,33,2,10,400,63040,6,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,59,1,30,504,13000,7,0,No,Male,Other degree
2021,101,42,1,50,400,150010,0,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,75,2,10,400,92546,7,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,102,78,1,10,503,92546,0,0,No,Male,"Doctoral degree (PhD, EdD)"
2021,101,71,2,20,202,27275,1,0,No,Female,GED or equivalent
2021,101,24,1,10,400,160994,6,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,50,2,10,503,201257,11,0,No,Female,"Doctoral degree (PhD, EdD)"
2021,102,56,1,10,501,109427,4,0,No,Male,"Master's degree (MA,MS,Med,MBA)"
2021,101,59,2,50,111,10080,7,0,No,Female,Grade 8
2021,101,66,2,10,301,18039,4,0,No,Female,"Some college, no degree"
2021,101,57,2,30,504,65926,0,0,No,Female,Other degree
2021,101,46,1,30,201,74000,0,0,No,Male,High school graduate
2021,101,63,2,30,504,14400,5,0,No,Female,Other degree
2021,101,69,2,10,400,75068,0,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,102,70,1,10,201,134248,0,0,No,Male,High school graduate
2021,103,44,2,30,504,30000,0,0,No,Female,Other degree
2021,104,40,1,30,301,56000,1,0,No,Male,"Some college, no degree"
2021,101,24,1,50,400,25462,5,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,64,2,20,504,12432,10,0,No,Female,Other degree
2021,101,36,1,10,111,22000,0,0,No,Male,Grade 8
2021,101,74,2,20,301,16800,15,1,Yes,Female,"Some college, no degree"
2021,101,38,2,50,201,50000,0,0,No,Female,High school graduate
2021,101,85,2,10,400,9907,5,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,85,1,10,301,20497,1,0,No,Male,"Some college, no degree"
2021,102,85,2,10,201,20497,0,0,No,Female,High school graduate
2021,101,70,2,20,504,22000,0,0,No,Female,Other degree
2021,101,56,2,10,400,124011,0,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,73,2,20,400,113202,4,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,85,2,20,301,36775,0,0,No,Female,"Some college, no degree"
2021,101,71,1,10,503,138692,1,0,No,Male,"Doctoral degree (PhD, EdD)"
2021,102,67,2,10,201,133694,4,0,No,Female,High school graduate
2021,101,27,2,50,400,11220,2,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,102,37,1,50,201,33280,0,0,No,Male,High school graduate
2021,105,25,2,50,109,20437,6,0,No,Female,Grade 6
2021,101,56,2,40,113,9528,15,1,Yes,Female,Grade 9
2021,101,64,2,50,113,14566,2,0,No,Female,Grade 9
2021,101,37,2,10,501,89906,2,0,No,Female,"Master's degree (MA,MS,Med,MBA)"
2021,102,45,1,10,116,15493,3,0,No,Male,"12th grade, no diploma"
2021,101,72,1,50,301,18748,1,0,No,Male,"Some college, no degree"
2021,101,44,1,50,504,96000,2,0,No,Male,Other degree
2021,101,32,1,10,400,132870,4,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,102,32,2,10,501,78870,3,0,No,Female,"Master's degree (MA,MS,Med,MBA)"
2021,101,26,1,50,201,58000,0,0,No,Male,High school graduate
2021,101,81,2,20,201,16800,9,0,No,Female,High school graduate
2021,103,63,1,50,102,10080,0,0,No,Male,Never attended/kindergarten only
2021,102,45,2,10,400,97000,1,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,103,21,2,50,301,9152,7,0,No,Female,"Some college, no degree"
2021,101,74,1,50,501,70000,0,0,No,Male,"Master's degree (MA,MS,Med,MBA)"
2021,101,68,1,10,400,19962,0,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,35,2,50,115,14566,0,0,No,Female,Grade 11
2021,101,55,2,10,201,35114,5,0,No,Female,High school graduate
2021,103,22,1,50,201,87755,14,1,Yes,Male,High school graduate
2021,101,26,2,50,501,93520,8,0,No,Female,"Master's degree (MA,MS,Med,MBA)"
2021,102,25,1,50,400,50000,5,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,70,2,30,400,34502,0,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,102,42,1,50,400,16256,0,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,24,2,50,301,35000,1,0,No,Female,"Some college, no degree"
2021,101,32,2,10,400,65077,1,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,102,32,1,10,504,75677,1,0,No,Male,Other degree
2021,101,74,1,20,400,91490,0,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,51,2,10,201,44162,0,0,No,Female,High school graduate
2021,102,65,1,10,301,2562,1,0,No,Male,"Some college, no degree"
2021,103,67,1,40,301,11292,0,0,No,Male,"Some college, no degree"
2021,101,73,1,30,202,9600,7,0,No,Male,GED or equivalent
2021,101,61,1,10,202,73125,1,0,No,Male,GED or equivalent
2021,102,58,2,10,201,23205,1,0,No,Female,High school graduate
2021,101,73,1,10,501,2500,2,0,No,Male,"Master's degree (MA,MS,Med,MBA)"
2021,101,58,1,10,201,24335,3,0,No,Male,High school graduate
2021,102,43,2,10,504,28667,0,0,No,Female,Other degree
2021,101,39,2,10,109,15360,3,0,No,Female,Grade 6
2021,102,46,1,10,111,28080,1,0,No,Male,Grade 8
2021,101,61,2,20,109,15027,17,1,Yes,Female,Grade 6
2021,102,44,1,50,114,50000,0,0,No,Male,Grade 10
2021,101,58,1,10,501,630,1,0,No,Male,"Master's degree (MA,MS,Med,MBA)"
2021,102,57,2,10,501,233423,0,0,No,Female,"Master's degree (MA,MS,Med,MBA)"
2021,101,82,2,20,301,51000,3,0,No,Female,"Some college, no degree"
2021,101,29,1,50,301,45048,22,1,Yes,Male,"Some college, no degree"
2021,101,74,2,10,503,44538,3,0,No,Female,"Doctoral degree (PhD, EdD)"
2021,102,75,1,10,501,194538,0,0,No,Male,"Master's degree (MA,MS,Med,MBA)"
2021,101,60,1,30,201,28851,3,0,No,Male,High school graduate
2021,101,63,2,30,201,14638,19,1,Yes,Female,High school graduate
2021,101,60,2,10,201,50000,0,0,No,Female,High school graduate
2021,102,61,1,10,201,267993,0,0,No,Male,High school graduate
2021,101,53,2,10,503,331941,1,0,No,Female,"Doctoral degree (PhD, EdD)"
2021,101,48,2,10,504,7066,2,0,No,Female,Other degree
2021,102,49,1,10,400,7098,3,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,103,21,2,50,504,2240,9,0,No,Female,Other degree
2021,104,19,2,50,201,4536,8,0,No,Female,High school graduate
2021,101,50,2,40,202,89932,1,0,No,Female,GED or equivalent
2021,101,55,1,10,504,21840,2,0,No,Male,Other degree
2021,102,50,2,10,504,60320,6,0,No,Female,Other degree
2021,101,62,1,50,504,110307,7,0,No,Male,Other degree
2021,102,68,1,10,504,29602,2,0,No,Male,Other degree
2021,103,32,2,50,201,3875,0,0,No,Female,High school graduate
2021,101,55,2,30,201,57592,5,0,No,Female,High school graduate
2021,102,75,2,20,201,52684,5,0,No,Female,High school graduate
2021,101,27,2,50,400,61000,9,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,102,24,1,50,201,43163,3,0,No,Male,High school graduate
2021,101,79,2,20,202,23670,1,0,No,Female,GED or equivalent
2021,101,69,1,10,201,44514,1,0,No,Male,High school graduate
2021,102,65,2,10,504,117514,0,0,No,Female,Other degree
2021,101,67,2,10,201,24000,2,0,No,Female,High school graduate
2021,101,60,1,50,400,30000,2,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,53,2,30,501,74442,8,0,No,Female,"Master's degree (MA,MS,Med,MBA)"
2021,102,20,2,50,504,10000,5,0,No,Female,Other degree
2021,101,64,2,30,202,4800,0,0,No,Female,GED or equivalent
2021,101,57,2,10,202,37140,2,0,No,Female,GED or equivalent
2021,102,63,1,10,201,37140,2,0,No,Male,High school graduate
2021,101,66,1,30,201,23760,11,0,No,Male,High school graduate
2021,101,40,1,10,501,277082,3,0,No,Male,"Master's degree (MA,MS,Med,MBA)"
2021,102,70,2,20,301,28635,13,1,Yes,Female,"Some college, no degree"
2021,102,70,2,20,202,10450,1,0,No,Female,GED or equivalent
2021,101,49,2,10,202,38000,0,0,No,Female,GED or equivalent
2021,102,50,1,10,201,38000,0,0,No,Male,High school graduate
2021,103,22,2,50,201,10140,3,0,No,Female,High school graduate
2021,105,27,1,50,201,66170,0,0,No,Male,High school graduate
2021,106,52,1,10,201,69226,0,0,No,Male,High school graduate
2021,107,48,2,10,201,48814,0,0,No,Female,High school graduate
2021,113,63,2,10,504,7288,0,0,No,Female,Other degree
2021,101,40,2,10,400,159099,2,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,26,1,50,400,72071,2,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,69,1,10,400,18776,2,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,102,65,2,10,201,43736,2,0,No,Female,High school graduate
2021,101,53,2,10,201,42000,0,0,No,Female,High school graduate
2021,101,25,1,50,301,10000,2,0,No,Male,"Some college, no degree"
2021,102,40,2,10,201,9800,3,0,No,Female,High school graduate
2021,103,50,1,10,400,25000,0,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,104,20,1,50,201,15000,0,0,No,Male,High school graduate
2021,101,85,1,20,201,39991,0,0,No,Male,High school graduate
2021,101,66,1,30,202,40308,4,0,No,Male,GED or equivalent
2021,101,33,2,50,400,45000,13,1,Yes,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,63,1,10,503,80000,4,0,No,Male,"Doctoral degree (PhD, EdD)"
2021,102,52,2,10,504,70000,0,0,No,Female,Other degree
2021,101,32,1,50,400,70000,8,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,64,1,30,201,22000,0,0,No,Male,High school graduate
2021,101,40,1,30,201,30761,2,0,No,Male,High school graduate
2021,101,81,2,20,400,16800,0,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,64,1,10,202,77880,0,0,No,Male,GED or equivalent
2021,102,23,2,10,201,22000,2,0,No,Female,High school graduate
2021,104,22,2,50,201,20800,14,1,Yes,Female,High school graduate
2021,101,69,1,10,201,45121,4,0,No,Male,High school graduate
2021,102,66,2,10,201,24083,8,0,No,Female,High school graduate
2021,101,75,1,10,400,53000,1,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,102,73,2,10,501,53000,3,0,No,Female,"Master's degree (MA,MS,Med,MBA)"
2021,101,51,1,10,202,20000,0,0,No,Male,GED or equivalent
2021,101,69,2,30,504,18916,4,0,No,Female,Other degree
2021,102,24,1,50,201,31200,15,1,Yes,Male,High school graduate
2021,101,77,1,10,202,4150,1,0,No,Male,GED or equivalent
2021,102,76,2,10,113,4000,6,0,No,Female,Grade 9
2021,101,32,1,50,301,83145,13,1,Yes,Male,"Some college, no degree"
2021,101,43,1,10,501,128000,6,0,No,Male,"Master's degree (MA,MS,Med,MBA)"
2021,102,33,2,10,400,3000,6,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,102,62,2,30,504,30075,1,0,No,Female,Other degree
2021,101,85,1,20,201,13000,0,0,No,Male,High school graduate
2021,101,68,2,30,201,12000,0,0,No,Female,High school graduate
2021,101,67,2,20,501,166093,2,0,No,Female,"Master's degree (MA,MS,Med,MBA)"
2021,101,61,1,10,503,116199,3,0,No,Male,"Doctoral degree (PhD, EdD)"
2021,102,60,2,10,501,116199,4,0,No,Female,"Master's degree (MA,MS,Med,MBA)"
2021,101,63,2,10,400,20554,0,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,102,74,2,10,400,20554,19,1,Yes,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,102,67,2,20,201,22834,0,0,No,Female,High school graduate
2021,101,41,1,10,301,35888,0,0,No,Male,"Some college, no degree"
2021,101,72,2,10,201,12000,2,0,No,Female,High school graduate
2021,102,78,1,10,111,12000,2,0,No,Male,Grade 8
2021,101,34,1,30,201,34000,8,0,No,Male,High school graduate
2021,101,32,1,50,501,73807,4,0,No,Male,"Master's degree (MA,MS,Med,MBA)"
2021,101,45,2,30,400,39711,5,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,26,2,50,504,26000,11,0,No,Female,Other degree
2021,102,27,1,50,201,20000,6,0,No,Male,High school graduate
2021,101,33,2,30,116,38331,0,0,No,Female,"12th grade, no diploma"
2021,102,51,2,40,109,40000,2,0,No,Female,Grade 6
2021,101,85,1,20,201,15000,2,0,No,Male,High school graduate
2021,102,64,1,10,400,47216,1,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,56,1,10,301,11700,0,0,No,Male,"Some college, no degree"
2021,102,56,2,10,400,47078,3,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,104,20,1,50,301,20000,0,0,No,Male,"Some college, no degree"
2021,102,54,1,30,202,63000,9,0,No,Male,GED or equivalent
2021,101,58,1,10,504,18236,0,0,No,Male,Other degree
2021,102,72,2,10,400,18236,0,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,50,2,10,400,74608,6,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,102,56,1,10,301,71105,2,0,No,Male,"Some college, no degree"
2021,101,82,2,10,501,155112,0,0,No,Female,"Master's degree (MA,MS,Med,MBA)"
2021,101,31,2,50,504,13980,4,0,No,Female,Other degree
2021,102,56,2,50,301,50000,2,0,No,Female,"Some college, no degree"
2021,103,85,1,20,201,12752,10,0,No,Male,High school graduate
2021,101,55,2,10,503,140350,0,0,No,Female,"Doctoral degree (PhD, EdD)"
2021,101,68,2,30,400,13227,3,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,74,2,10,400,222988,0,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,102,75,1,10,501,69668,0,0,No,Male,"Master's degree (MA,MS,Med,MBA)"
2021,101,55,2,50,201,30000,1,0,No,Female,High school graduate
2021,102,59,2,50,201,23760,2,0,No,Female,High school graduate
2021,103,25,1,50,201,50000,0,0,No,Male,High school graduate
2021,101,71,2,30,504,78020,0,0,No,Female,Other degree
2021,102,66,2,10,301,15327,2,0,No,Female,"Some college, no degree"
2021,101,63,1,10,400,93245,1,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,102,72,2,10,400,154163,3,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,56,1,30,501,119135,2,0,No,Male,"Master's degree (MA,MS,Med,MBA)"
2021,101,64,2,30,113,10000,0,0,No,Female,Grade 9
2021,101,30,1,50,501,157489,4,0,No,Male,"Master's degree (MA,MS,Med,MBA)"
2021,103,30,2,50,501,153872,14,1,Yes,Female,"Master's degree (MA,MS,Med,MBA)"
2021,104,30,1,50,501,102627,3,0,No,Male,"Master's degree (MA,MS,Med,MBA)"
2021,101,24,1,50,116,6000,0,0,No,Male,"12th grade, no diploma"
2021,102,63,2,40,115,6000,0,0,No,Female,Grade 11
2021,101,43,2,10,501,23582,4,0,No,Female,"Master's degree (MA,MS,Med,MBA)"
2021,102,47,1,10,504,23582,20,1,Yes,Male,Other degree
2021,101,67,1,10,501,170300,1,0,No,Male,"Master's degree (MA,MS,Med,MBA)"
2021,101,55,1,20,201,130975,0,0,No,Male,High school graduate
2021,101,69,2,30,201,14040,3,0,No,Female,High school graduate
2021,101,71,1,10,400,10182,0,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,64,1,40,202,8400,5,0,No,Male,GED or equivalent
2021,101,58,2,30,501,24881,2,0,No,Female,"Master's degree (MA,MS,Med,MBA)"
2021,101,70,1,50,301,81000,2,0,No,Male,"Some college, no degree"
2021,101,32,1,50,501,27012,7,0,No,Male,"Master's degree (MA,MS,Med,MBA)"
2021,101,72,2,30,201,12132,1,0,No,Female,High school graduate
2021,102,57,1,50,301,78189,0,0,No,Male,"Some college, no degree"
2021,103,36,2,50,201,36483,3,0,No,Female,High school graduate
2021,105,39,1,30,201,49277,0,0,No,Male,High school graduate
2021,101,50,1,50,400,125955,0,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,50,2,50,202,45000,5,0,No,Female,GED or equivalent
2021,101,53,2,10,201,90655,0,0,No,Female,High school graduate
2021,102,51,1,10,201,34195,0,0,No,Male,High school graduate
2021,101,39,1,30,202,84682,0,0,No,Male,GED or equivalent
2021,101,66,1,50,201,35000,7,0,No,Male,High school graduate
2021,101,52,2,10,400,69995,2,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,102,55,1,10,400,67998,1,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,103,22,2,50,400,21120,1,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,73,1,30,201,39548,0,0,No,Male,High school graduate
2021,101,76,2,20,102,23136,0,0,No,Female,Never attended/kindergarten only
2021,101,43,2,50,201,10360,0,0,No,Female,High school graduate
2021,101,56,1,10,501,40095,1,0,No,Male,"Master's degree (MA,MS,Med,MBA)"
2021,102,52,2,10,400,40095,8,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,103,20,1,50,201,4776,1,0,No,Male,High school graduate
2021,104,20,2,50,201,16000,15,1,Yes,Female,High school graduate
2021,101,80,1,10,202,74075,0,0,No,Male,GED or equivalent
2021,102,79,2,10,504,74075,5,0,No,Female,Other degree
2021,101,69,1,10,400,130816,0,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,102,64,2,10,504,30497,0,0,No,Female,Other degree
2021,101,56,1,40,400,69084,2,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,102,71,1,20,301,76762,3,0,No,Male,"Some college, no degree"
2021,101,35,2,10,301,60000,0,0,No,Female,"Some college, no degree"
2021,102,34,1,10,301,60000,0,0,No,Male,"Some college, no degree"
2021,101,66,1,10,400,172659,0,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,102,66,2,10,400,38407,1,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,102,25,2,30,504,18000,0,0,No,Female,Other degree
2021,101,78,2,20,301,27996,1,0,No,Female,"Some college, no degree"
2021,101,73,2,20,503,36000,3,0,No,Female,"Doctoral degree (PhD, EdD)"
2021,101,69,2,50,201,22119,0,0,No,Female,High school graduate
